Gene Symbol	Locus ID	Cytoband	Sample	relative_cn	Patient_ID	type	purity	ploidy	ABSOLUTE CN	Loss type
VPS4A	27183	16q22.1	TCGA-CJ-5675-01A-11D-1530-01	-0.001	TCGA-CJ-5675	KIRC	0.53	2.02	2.01860032784071	neutral
VPS4A	27183	16q22.1	TCGA-CJ-5676-01A-11D-1530-01	0.317	TCGA-CJ-5676	KIRC	0.51	2.15	2.67833544347437	gain
VPS4A	27183	16q22.1	TCGA-CJ-5677-01A-11D-1530-01	0.036	TCGA-CJ-5677	KIRC	0.57	1.87	1.91724973485167	neutral
VPS4A	27183	16q22.1	TCGA-CJ-5678-01A-11D-1530-01	0.02	TCGA-CJ-5678	KIRC	0.58	1.98	2.00763976998426	neutral
VPS4A	27183	16q22.1	TCGA-CJ-5679-01A-11D-1530-01	0.465	TCGA-CJ-5679	KIRC	0.74	3.07	4.23757427492765	gain
VPS4A	27183	16q22.1	TCGA-CJ-5680-01A-11D-1530-01	0.001	TCGA-CJ-5680	KIRC	0.68	1.87	1.87129663455503	neutral
VPS4A	27183	16q22.1	TCGA-CJ-5681-01A-11D-1530-01	-0.009	TCGA-CJ-5681	KIRC	0.84	1.97	1.95774875384543	neutral
VPS4A	27183	16q22.1	TCGA-CJ-5682-01A-11D-1530-01	0.425	TCGA-CJ-5682	KIRC	NA	NA	NA	gain
VPS4A	27183	16q22.1	TCGA-CJ-5683-01A-11D-1530-01	0.628	TCGA-CJ-5683	KIRC	0.67	2.1	3.24538430852155	gain
VPS4A	27183	16q22.1	TCGA-CJ-5684-01A-11D-1530-01	0.013	TCGA-CJ-5684	KIRC	0.61	2.04	2.05846533304315	neutral
VPS4A	27183	16q22.1	TCGA-CJ-5686-01A-11D-1668-01	0.007	TCGA-CJ-5686	KIRC	0.4	2	2.00972764084757	neutral
VPS4A	27183	16q22.1	TCGA-CJ-5689-01A-11D-1530-01	0.024	TCGA-CJ-5689	KIRC	0.46	1.89	1.9217041325218	neutral
VPS4A	27183	16q22.1	TCGA-CJ-6027-01A-11D-1668-01	-0.027	TCGA-CJ-6027	KIRC	0.56	1.74	1.70773877110505	neutral
VPS4A	27183	16q22.1	TCGA-CJ-6028-01A-11D-1668-01	0.131	TCGA-CJ-6028	KIRC	0.29	2.84	3.10994901705375	neutral
VPS4A	27183	16q22.1	TCGA-CJ-6030-01A-11D-1668-01	0.022	TCGA-CJ-6030	KIRC	0.49	1.81	1.83781264257367	neutral
VPS4A	27183	16q22.1	TCGA-CJ-6031-01A-11D-1668-01	0.015	TCGA-CJ-6031	KIRC	0.39	1.96	1.98048483511406	neutral
VPS4A	27183	16q22.1	TCGA-CJ-6032-01A-11D-1668-01	-0.003	TCGA-CJ-6032	KIRC	0.58	1.98	1.97588698361812	neutral
VPS4A	27183	16q22.1	TCGA-CJ-6033-01A-11D-1668-01	0.042	TCGA-CJ-6033	KIRC	0.59	1.9	1.95612615852459	neutral
VPS4A	27183	16q22.1	TCGA-CW-5580-01A-01D-1668-01	-0.01	TCGA-CW-5580	KIRC	0.63	1.9	1.88687574133037	neutral
VPS4A	27183	16q22.1	TCGA-CW-5581-01A-02D-1530-01	0.498	TCGA-CW-5581	KIRC	0.52	2.04	2.8809989849449	gain
VPS4A	27183	16q22.1	TCGA-CW-5583-01A-02D-1530-01	-0.005	TCGA-CW-5583	KIRC	0.63	2.03	2.02297673354057	neutral
VPS4A	27183	16q22.1	TCGA-CW-5584-01A-01D-1530-01	-0.004	TCGA-CW-5584	KIRC	0.55	1.92	1.91468400259597	neutral
VPS4A	27183	16q22.1	TCGA-CW-5585-01A-01D-1530-01	-0.04	TCGA-CW-5585	KIRC	0.8	2.01	1.95503644429869	neutral
VPS4A	27183	16q22.1	TCGA-CW-5587-01A-01D-1530-01	0.02	TCGA-CW-5587	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-CW-5588-01A-01D-1530-01	0.121	TCGA-CW-5588	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-CW-5589-01A-01D-1530-01	-0.005	TCGA-CW-5589	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-CW-5591-01A-01D-1530-01	0.47	TCGA-CW-5591	KIRC	0.58	2.65	3.67054009049395	gain
VPS4A	27183	16q22.1	TCGA-CW-6087-01A-11D-1668-01	-0.002	TCGA-CW-6087	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-CW-6088-01A-11D-1668-01	-0.01	TCGA-CW-6088	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-CW-6090-01A-11D-1668-01	0.006	TCGA-CW-6090	KIRC	0.58	3.57	3.58487812936313	neutral
VPS4A	27183	16q22.1	TCGA-CW-6093-01A-11D-1668-01	0.003	TCGA-CW-6093	KIRC	0.56	2.04	2.04424647436245	neutral
VPS4A	27183	16q22.1	TCGA-CW-6097-01A-11D-1668-01	0.016	TCGA-CW-6097	KIRC	0.5	2.04	2.06275024493666	neutral
VPS4A	27183	16q22.1	TCGA-CZ-4853-01A-01D-1423-01	-0.019	TCGA-CZ-4853	KIRC	0.78	1.94	1.91461809901853	neutral
VPS4A	27183	16q22.1	TCGA-CZ-4854-01A-01D-1302-01	0	TCGA-CZ-4854	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-CZ-4856-01A-02D-1423-01	0.007	TCGA-CZ-4856	KIRC	0.41	2.06	2.070019470073	neutral
VPS4A	27183	16q22.1	TCGA-CZ-4857-01A-01D-1302-01	0.035	TCGA-CZ-4857	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-CZ-4858-01A-01D-1302-01	0.35	TCGA-CZ-4858	KIRC	NA	NA	NA	gain
VPS4A	27183	16q22.1	TCGA-CZ-4859-01A-02D-1423-01	0.737	TCGA-CZ-4859	KIRC	0.93	2.08	3.46674934178235	gain
VPS4A	27183	16q22.1	TCGA-CZ-4860-01A-01D-1302-01	0.57	TCGA-CZ-4860	KIRC	NA	NA	NA	gain
VPS4A	27183	16q22.1	TCGA-CZ-4861-01A-01D-1302-01	0.005	TCGA-CZ-4861	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-CZ-4862-01A-01D-1302-01	-0.003	TCGA-CZ-4862	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-CZ-4863-01A-01D-1499-01	0.005	TCGA-CZ-4863	KIRC	0.36	1.96	1.96680462707863	neutral
VPS4A	27183	16q22.1	TCGA-CZ-4864-01A-01D-1499-01	0.001	TCGA-CZ-4864	KIRC	0.61	1.94	1.94134517167741	neutral
VPS4A	27183	16q22.1	TCGA-CZ-4866-01A-01D-1499-01	0.211	TCGA-CZ-4866	KIRC	0.55	3.39	3.92389183559652	gain
VPS4A	27183	16q22.1	TCGA-CZ-5451-01A-01D-1499-01	0.008	TCGA-CZ-5451	KIRC	0.63	1.99	2.00106555499295	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5452-01A-01D-1499-01	-0.013	TCGA-CZ-5452	KIRC	0.33	1.8	1.78385321387534	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5453-01A-01D-1499-01	-0.02	TCGA-CZ-5453	KIRC	0.78	1.93	1.90342911967218	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5454-01A-01D-1499-01	-0.01	TCGA-CZ-5454	KIRC	0.75	2.1	2.08549424041778	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5455-01A-01D-1499-01	-0.006	TCGA-CZ-5455	KIRC	0.51	1.94	1.93194852100325	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5456-01A-01D-1499-01	0.61	TCGA-CZ-5456	KIRC	0.43	3.54	5.40295759972038	gain
VPS4A	27183	16q22.1	TCGA-CZ-5457-01A-01D-1499-01	-0.283	TCGA-CZ-5457	KIRC	0.46	2.81	2.30948332629853	shallow
VPS4A	27183	16q22.1	TCGA-CZ-5458-01A-01D-1499-01	0	TCGA-CZ-5458	KIRC	0.5	1.97	1.97	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5459-01A-01D-1499-01	-0.017	TCGA-CZ-5459	KIRC	0.61	1.93	1.90739130739641	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5460-01A-01D-1499-01	0.108	TCGA-CZ-5460	KIRC	0.66	1.96	2.1123569642856	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5461-01A-01D-1499-01	-0.009	TCGA-CZ-5461	KIRC	0.4	5.04	5.00865671034568	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5462-01A-01D-1499-01	0.008	TCGA-CZ-5462	KIRC	0.44	1.87	1.88039828534514	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5463-01A-01D-1499-01	-0.006	TCGA-CZ-5463	KIRC	0.73	1.91	1.90207302841041	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5464-01A-01D-1499-01	0	TCGA-CZ-5464	KIRC	0.48	2.37	2.37	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5465-01A-01D-1499-01	0.046	TCGA-CZ-5465	KIRC	0.63	5.37	5.54398013554501	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5466-01A-01D-1499-01	0.016	TCGA-CZ-5466	KIRC	0.38	2.16	2.18408849463882	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5467-01A-01D-1499-01	0.603	TCGA-CZ-5467	KIRC	0.68	2.05	3.11368696411979	gain
VPS4A	27183	16q22.1	TCGA-CZ-5468-01A-01D-1499-01	-0.001	TCGA-CZ-5468	KIRC	0.41	3.34	3.33768569058811	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5469-01A-01D-1499-01	0.671	TCGA-CZ-5469	KIRC	0.68	4.99	7.94495922581222	gain
VPS4A	27183	16q22.1	TCGA-CZ-5470-01A-01D-1499-01	0.004	TCGA-CZ-5470	KIRC	0.53	1.96	1.96544181436611	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5982-01A-11D-1668-01	-0.186	TCGA-CZ-5982	KIRC	0.62	1.93	1.69654635255975	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5984-01A-11D-1668-01	0.375	TCGA-CZ-5984	KIRC	0.52	3.17	4.1109813882437	gain
VPS4A	27183	16q22.1	TCGA-CZ-5985-01A-11D-1668-01	0.001	TCGA-CZ-5985	KIRC	0.62	1.82	1.8212619651819	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5986-01A-11D-1668-01	-0.013	TCGA-CZ-5986	KIRC	0.67	1.94	1.92259735273231	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5987-01A-11D-1668-01	-0.055	TCGA-CZ-5987	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5988-01A-11D-1668-01	-0.001	TCGA-CZ-5988	KIRC	0.57	1.93	1.92866268947157	neutral
VPS4A	27183	16q22.1	TCGA-CZ-5989-01A-11D-1668-01	-0.004	TCGA-CZ-5989	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-DV-5565-01A-01D-1530-01	-0.009	TCGA-DV-5565	KIRC	0.7	1.92	1.90805969917931	neutral
VPS4A	27183	16q22.1	TCGA-DV-5566-01A-01D-1530-01	0.008	TCGA-DV-5566	KIRC	0.6	1.92	1.93067631436506	neutral
VPS4A	27183	16q22.1	TCGA-DV-5567-01A-01D-1530-01	-0.001	TCGA-DV-5567	KIRC	0.6	2	1.99861418598091	neutral
VPS4A	27183	16q22.1	TCGA-DV-5569-01A-01D-1530-01	0.003	TCGA-DV-5569	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-DV-5574-01A-01D-1530-01	0.007	TCGA-DV-5574	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-DV-5575-01A-01D-1530-01	-0.015	TCGA-DV-5575	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-DV-5576-01A-01D-1530-01	0.009	TCGA-DV-5576	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-DV-A4VX-01A-11D-A25U-01	0.671	TCGA-DV-A4VX	KIRC	0.72	2.3	3.66200525438239	gain
VPS4A	27183	16q22.1	TCGA-DV-A4VZ-01A-11D-A25U-01	0.001	TCGA-DV-A4VZ	KIRC	0.85	2	2.00138677492516	neutral
VPS4A	27183	16q22.1	TCGA-DV-A4W0-01A-11D-A25U-01	0.578	TCGA-DV-A4W0	KIRC	0.57	2.03	3.03034011809281	gain
VPS4A	27183	16q22.1	TCGA-EU-5904-01A-11D-1668-01	0.002	TCGA-EU-5904	KIRC	0.59	2.01	2.01278838397978	neutral
VPS4A	27183	16q22.1	TCGA-EU-5905-01A-11D-1668-01	0.54	TCGA-EU-5905	KIRC	0.59	2.75	3.99842442263085	gain
VPS4A	27183	16q22.1	TCGA-EU-5906-01A-11D-1668-01	-0.005	TCGA-EU-5906	KIRC	0.56	1.99	1.98311512302746	neutral
VPS4A	27183	16q22.1	TCGA-EU-5907-01A-11D-1668-01	-0.036	TCGA-EU-5907	KIRC	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-G6-A5PC-01A-11D-A33B-01	0.01	TCGA-G6-A5PC	KIRC	0.52	1.99	2.00384154461287	neutral
VPS4A	27183	16q22.1	TCGA-G6-A8L6-01A-11D-A36W-01	0.001	TCGA-G6-A8L6	KIRC	0.62	1.97	1.97136597330128	neutral
VPS4A	27183	16q22.1	TCGA-G6-A8L7-01A-11D-A36W-01	-0.014	TCGA-G6-A8L7	KIRC	0.49	1.89	1.87174802795342	neutral
VPS4A	27183	16q22.1	TCGA-G6-A8L8-01A-21D-A36W-01	-0.833	TCGA-G6-A8L8	KIRC	0.8	1.81	1.01606288697662	deep
VPS4A	27183	16q22.1	TCGA-GK-A6C7-01A-11D-A33B-01	0.007	TCGA-GK-A6C7	KIRC	0.55	1.99	1.99967900264333	neutral
VPS4A	27183	16q22.1	TCGA-MM-A563-01A-11D-A25U-01	-0.01	TCGA-MM-A563	KIRC	0.64	1.77	1.75777371692355	neutral
VPS4A	27183	16q22.1	TCGA-MM-A564-01A-11D-A25U-01	-0.511	TCGA-MM-A564	KIRC	0.6	2.11	1.48066267097122	shallow
VPS4A	27183	16q22.1	TCGA-MM-A84U-01A-11D-A36W-01	0.015	TCGA-MM-A84U	KIRC	0.54	1.86	1.87943969046538	neutral
VPS4A	27183	16q22.1	TCGA-MW-A4EC-01A-11D-A25U-01	-0.024	TCGA-MW-A4EC	KIRC	0.62	1.98	1.94733410657197	neutral
VPS4A	27183	16q22.1	TCGA-T7-A92I-01A-11D-A36W-01	0.006	TCGA-T7-A92I	KIRC	0.67	1.95	1.958126709316	neutral
VPS4A	27183	16q22.1	TCGA-2K-A9WE-01A-11D-A381-01	0.221	TCGA-2K-A9WE	KIRP	0.22	2.38	2.77398805156025	gain
VPS4A	27183	16q22.1	TCGA-2Z-A9J1-01A-11D-A381-01	0.68	TCGA-2Z-A9J1	KIRP	0.73	2.25	3.6048144491533	gain
VPS4A	27183	16q22.1	TCGA-2Z-A9J2-01A-11D-A381-01	0.016	TCGA-2Z-A9J2	KIRP	0.59	2.2	2.22453457787287	neutral
VPS4A	27183	16q22.1	TCGA-2Z-A9J3-01A-12D-A381-01	1.67	TCGA-2Z-A9J3	KIRP	0.9	2.36	7.50986440664643	gain
VPS4A	27183	16q22.1	TCGA-2Z-A9J5-01A-21D-A381-01	0.642	TCGA-2Z-A9J5	KIRP	0.59	2.32	3.62033902800598	gain
VPS4A	27183	16q22.1	TCGA-2Z-A9J6-01A-11D-A381-01	0.833	TCGA-2Z-A9J6	KIRP	0.76	2.22	3.95467647869366	gain
VPS4A	27183	16q22.1	TCGA-2Z-A9J7-01A-11D-A381-01	-0.024	TCGA-2Z-A9J7	KIRP	0.94	2.19	2.15386954211748	neutral
VPS4A	27183	16q22.1	TCGA-2Z-A9J8-01A-11D-A42I-01	-0.013	TCGA-2Z-A9J8	KIRP	0.86	1.88	1.86313557893647	neutral
VPS4A	27183	16q22.1	TCGA-2Z-A9J9-01A-11D-A42I-01	-0.001	TCGA-2Z-A9J9	KIRP	0.67	2	1.99861418598091	neutral
VPS4A	27183	16q22.1	TCGA-2Z-A9JD-01A-11D-A42I-01	-0.007	TCGA-2Z-A9JD	KIRP	0.78	2.09	2.07988381860397	neutral
VPS4A	27183	16q22.1	TCGA-2Z-A9JE-01A-11D-A42I-01	0	TCGA-2Z-A9JE	KIRP	0.94	2.14	2.14	neutral
VPS4A	27183	16q22.1	TCGA-2Z-A9JG-01A-11D-A42I-01	0.008	TCGA-2Z-A9JG	KIRP	0.85	2.71	2.72506917287985	neutral
VPS4A	27183	16q22.1	TCGA-2Z-A9JI-01A-11D-A42I-01	-0.403	TCGA-2Z-A9JI	KIRP	0.43	1.63	1.23274291778643	shallow
VPS4A	27183	16q22.1	TCGA-2Z-A9JJ-01A-11D-A42I-01	0.689	TCGA-2Z-A9JJ	KIRP	0.8	1.95	3.14372304282257	gain
VPS4A	27183	16q22.1	TCGA-2Z-A9JK-01A-11D-A42I-01	0.006	TCGA-2Z-A9JK	KIRP	0.48	1.97	1.97821006018078	neutral
VPS4A	27183	16q22.1	TCGA-2Z-A9JL-01A-11D-A42I-01	0.014	TCGA-2Z-A9JL	KIRP	0.78	2.09	2.11038021197707	neutral
VPS4A	27183	16q22.1	TCGA-2Z-A9JM-01A-12D-A42I-01	-0.013	TCGA-2Z-A9JM	KIRP	0.65	2.2	2.18026503918097	neutral
VPS4A	27183	16q22.1	TCGA-2Z-A9JN-01A-21D-A42I-01	0.005	TCGA-2Z-A9JN	KIRP	0.67	2	2.00694349701901	neutral
VPS4A	27183	16q22.1	TCGA-2Z-A9JO-01A-11D-A42I-01	0.002	TCGA-2Z-A9JO	KIRP	0.63	2	2.00277451142267	neutral
VPS4A	27183	16q22.1	TCGA-2Z-A9JP-01A-11D-A42I-01	0.766	TCGA-2Z-A9JP	KIRP	0.78	2.14	3.63917340507476	gain
VPS4A	27183	16q22.1	TCGA-2Z-A9JQ-01A-11D-A42I-01	0.79	TCGA-2Z-A9JQ	KIRP	0.82	2.18	3.76938232850229	gain
VPS4A	27183	16q22.1	TCGA-2Z-A9JR-01A-12D-A42I-01	0.68	TCGA-2Z-A9JR	KIRP	0.68	2.21	3.54072885894613	gain
VPS4A	27183	16q22.1	TCGA-2Z-A9JS-01A-21D-A42I-01	0.673	TCGA-2Z-A9JS	KIRP	0.85	2.15	3.42792764912431	gain
VPS4A	27183	16q22.1	TCGA-2Z-A9JT-01A-11D-A42I-01	0.547	TCGA-2Z-A9JT	KIRP	0.58	2.18	3.18507674522957	gain
VPS4A	27183	16q22.1	TCGA-4A-A93W-01A-11D-A36W-01	-0.038	TCGA-4A-A93W	KIRP	0.86	2.11	2.05514900662624	neutral
VPS4A	27183	16q22.1	TCGA-4A-A93X-01A-11D-A36W-01	0.121	TCGA-4A-A93X	KIRP	0.87	2.81	3.05584237830222	neutral
VPS4A	27183	16q22.1	TCGA-4A-A93Y-01A-11D-A36W-01	-0.002	TCGA-4A-A93Y	KIRP	NA	NA	NA	neutral
VPS4A	27183	16q22.1	TCGA-5P-A9JU-01A-11D-A42I-01	0.023	TCGA-5P-A9JU	KIRP	0.82	1.94	1.97117607740778	neutral
VPS4A	27183	16q22.1	TCGA-5P-A9JV-01A-12D-A42I-01	-0.002	TCGA-5P-A9JV	KIRP	0.48	1.95	1.94729859889701	neutral
VPS4A	27183	16q22.1	TCGA-5P-A9JW-01A-11D-A42I-01	0.559	TCGA-5P-A9JW	KIRP	0.64	2	2.94649537163296	gain
VPS4A	27183	16q22.1	TCGA-5P-A9JY-01A-11D-A42I-01	0.775	TCGA-5P-A9JY	KIRP	0.85	2.19	3.7475062124898	gain
VPS4A	27183	16q22.1	TCGA-5P-A9JZ-01A-11D-A42I-01	-0.028	TCGA-5P-A9JZ	KIRP	0.76	2.09	2.04982811833607	neutral
VPS4A	27183	16q22.1	TCGA-5P-A9K0-01A-11D-A42I-01	0.744	TCGA-5P-A9K0	KIRP	0.79	2.19	3.66784041528691	gain
VPS4A	27183	16q22.1	TCGA-5P-A9K2-01A-11D-A42I-01	0.709	TCGA-5P-A9K2	KIRP	0.83	2.21	3.61262215191821	gain
VPS4A	27183	16q22.1	TCGA-5P-A9K3-01A-11D-A42I-01	-0.002	TCGA-5P-A9K3	KIRP	0.76	1.84	1.83745098562589	neutral
VPS4A	27183	16q22.1	TCGA-5P-A9K4-01A-11D-A42I-01	0.823	TCGA-5P-A9K4	KIRP	0.82	2.22	3.92735953287204	gain
VPS4A	27183	16q22.1	TCGA-5P-A9K6-01A-11D-A42I-01	0.561	TCGA-5P-A9K6	KIRP	0.64	2.2	3.24564120558225	gain
VPS4A	27183	16q22.1	TCGA-5P-A9K8-01A-11D-A42I-01	0.007	TCGA-5P-A9K8	KIRP	0.8	1.82	1.82885215317129	neutral
VPS4A	27183	16q22.1	TCGA-5P-A9K9-01A-11D-A42I-01	-0.068	TCGA-5P-A9K9	KIRP	0.78	1.6	1.52633528087609	neutral
VPS4A	27183	16q22.1	TCGA-5P-A9KA-01A-11D-A42I-01	0.005	TCGA-5P-A9KA	KIRP	0.62	2.05	2.05711708444448	neutral
VPS4A	27183	16q22.1	TCGA-5P-A9KC-01A-11D-A42I-01	0.029	TCGA-5P-A9KC	KIRP	0.56	2.1	2.14263978442176	neutral
VPS4A	27183	16q22.1	TCGA-5P-A9KE-01A-11D-A42I-01	0.57	TCGA-5P-A9KE	KIRP	0.6	2.12	3.14718996973358	gain
VPS4A	27183	16q22.1	TCGA-5P-A9KH-01A-11D-A42I-01	-0.001	TCGA-5P-A9KH	KIRP	0.85	1.69	1.68882898715386	neutral
VPS4A	27183	16q22.1	TCGA-A4-7286-01A-11D-2135-01	0.379	TCGA-A4-7286	KIRP	0.61	2.74	3.56320600154284	gain
VPS4A	27183	16q22.1	TCGA-A4-7287-01A-11D-2135-01	-0.572	TCGA-A4-7287	KIRP	0.59	1.78	1.19737681558443	shallow
VPS4A	27183	16q22.1	TCGA-A4-7288-01A-11D-2135-01	0.79	TCGA-A4-7288	KIRP	0.91	2.1	3.63105637149303	gain
VPS4A	27183	16q22.1	TCGA-A4-7583-01A-11D-2135-01	0.615	TCGA-A4-7583	KIRP	0.76	1.88	2.87932903453744	gain
VPS4A	27183	16q22.1	TCGA-A4-7584-01A-11D-2135-01	0.572	TCGA-A4-7584	KIRP	0.81	2.13	3.16642175683806	gain
VPS4A	27183	16q22.1	TCGA-A4-7585-01A-11D-2135-01	0.311	TCGA-A4-7585	KIRP	0.39	2.05	2.54316296031655	gain
VPS4A	27183	16q22.1	TCGA-A4-7732-01A-11D-2135-01	-0.023	TCGA-A4-7732	KIRP	0.89	2.21	2.1750466886947	neutral
VPS4A	27183	16q22.1	TCGA-A4-7734-01A-11D-2135-01	-0.029	TCGA-A4-7734	KIRP	0.84	2.11	2.06800976637135	neutral
VPS4A	27183	16q22.1	TCGA-A4-7828-01A-11D-2135-01	0	TCGA-A4-7828	KIRP	0.52	2	2	neutral
VPS4A	27183	16q22.1	TCGA-A4-7915-01A-11D-2200-01	-0.016	TCGA-A4-7915	KIRP	0.68	1.98	1.95816241443424	neutral
VPS4A	27183	16q22.1	TCGA-A4-7996-01A-11D-2200-01	0.553	TCGA-A4-7996	KIRP	0.67	2.14	3.13966535651807	gain
VPS4A	27183	16q22.1	TCGA-A4-7997-01A-11D-2200-01	0.649	TCGA-A4-7997	KIRP	0.71	2.17	3.40273557068871	gain
VPS4A	27183	16q22.1	TCGA-A4-8098-01A-11D-2392-01	0.07	TCGA-A4-8098	KIRP	0.85	2.05	2.15191920142729	neutral
VPS4A	27183	16q22.1	TCGA-A4-8310-01A-11D-2392-01	0.667	TCGA-A4-8310	KIRP	0.82	2.18	3.46133393886201	gain
VPS4A	27183	16q22.1	TCGA-A4-8311-01A-11D-2392-01	0.75	TCGA-A4-8311	KIRP	0.88	2.26	3.80085179694679	gain
VPS4A	27183	16q22.1	TCGA-A4-8312-01A-11D-2392-01	-0.003	TCGA-A4-8312	KIRP	0.91	2	1.9958454379981	neutral
VPS4A	27183	16q22.1	TCGA-A4-8515-01A-11D-2392-01	0.81	TCGA-A4-8515	KIRP	0.92	2.17	3.80446883051159	gain
VPS4A	27183	16q22.1	TCGA-A4-8516-01A-11D-2392-01	0.801	TCGA-A4-8516	KIRP	NA	NA	NA	gain
VPS4A	27183	16q22.1	TCGA-A4-8517-01A-11D-2392-01	0.785	TCGA-A4-8517	KIRP	0.8	2.19	3.77357217953864	gain
VPS4A	27183	16q22.1	TCGA-A4-8518-01A-11D-2392-01	0.39	TCGA-A4-8518	KIRP	0.88	2.23	2.92217729060415	gain
VPS4A	27183	16q22.1	TCGA-A4-8630-01A-11D-2392-01	0.747	TCGA-A4-8630	KIRP	0.87	2.28	3.82652234520583	gain
VPS4A	27183	16q22.1	TCGA-A4-A48D-01A-11D-A253-01	0.937	TCGA-A4-A48D	KIRP	0.93	2.2	4.21199441605931	gain
VPS4A	27183	16q22.1	TCGA-A4-A4ZT-01A-11D-A26O-01	0.789	TCGA-A4-A4ZT	KIRP	0.82	2.37	4.09506700827731	gain
VPS4A	27183	16q22.1	TCGA-A4-A57E-01A-11D-A26O-01	0.733	TCGA-A4-A57E	KIRP	0.83	2.04	3.39066711530208	gain
VPS4A	27183	16q22.1	TCGA-A4-A5DU-01A-11D-A28F-01	1.02	TCGA-A4-A5DU	KIRP	0.9	2.39	4.84672631339634	gain
VPS4A	27183	16q22.1	TCGA-A4-A5XZ-01A-11D-A31W-01	0.68	TCGA-A4-A5XZ	KIRP	0.71	2.36	3.78104982222302	gain
VPS4A	27183	16q22.1	TCGA-A4-A5Y0-01A-11D-A31W-01	0.029	TCGA-A4-A5Y0	KIRP	0.95	2.04	2.08142150486685	neutral
VPS4A	27183	16q22.1	TCGA-A4-A5Y1-01A-11D-A28F-01	-0.498	TCGA-A4-A5Y1	KIRP	0.77	2.61	1.84810894686998	shallow
VPS4A	27183	16q22.1	TCGA-A4-A6HP-01A-11D-A31W-01	-0.003	TCGA-A4-A6HP	KIRP	0.69	2.19	2.18545075460792	neutral
VPS4A	27183	16q22.1	TCGA-A4-A772-01A-11D-A33P-01	0.678	TCGA-A4-A772	KIRP	0.73	2.25	3.59982057749739	gain
VPS4A	27183	16q22.1	TCGA-A4-A7UZ-01A-12D-A34Y-01	0.48	TCGA-A4-A7UZ	KIRP	0.51	2.26	3.15212068595192	gain
VPS4A	27183	16q22.1	TCGA-AL-3466-01A-01D-1190-01	0.484	TCGA-AL-3466	KIRP	0.64	3.66	5.11893486282277	gain
VPS4A	27183	16q22.1	TCGA-AL-3467-01A-02D-1348-01	0.004	TCGA-AL-3467	KIRP	0.67	2	2.00555287180216	neutral
VPS4A	27183	16q22.1	TCGA-AL-3471-01A-02D-1348-01	0.92	TCGA-AL-3471	KIRP	NA	NA	NA	gain
VPS4A	27183	16q22.1	TCGA-AL-3472-01A-01D-1190-01	-0.023	TCGA-AL-3472	KIRP	0.89	2.09	2.05694460605064	neutral
VPS4A	27183	16q22.1	TCGA-AL-3473-01A-01D-1190-01	0.005	TCGA-AL-3473	KIRP	0.32	1.96	1.96680462707863	neutral
VPS4A	27183	16q22.1	TCGA-AL-7173-01A-11D-2135-01	0.016	TCGA-AL-7173	KIRP	0.56	2.13	2.15375393221328	neutral
VPS4A	27183	16q22.1	TCGA-AT-A5NU-01A-11D-A28F-01	1.7	TCGA-AT-A5NU	KIRP	0.82	2.41	7.83011310087411	gain
VPS4A	27183	16q22.1	TCGA-B1-5398-01A-02D-1588-01	0.332	TCGA-B1-5398	KIRP	0.36	2.1	2.6433900643602	gain
